C_R1,C_R2,C_Muscular_Fatigue,C_Sleep_Fatigue,C_X,C_Y,Exploit_Explore,A_num,Act,Instant_reward,Future_reward,Discounted_sum_of_rewards,NS_r1,NS_r2,NS_mf,NS_sf,NS_x,NS_y,Instant_Drive,Discounted_deviation,PNS_r1,PNS_r2,PNS_mf,PNS_sf,PNS_x,PNS_y,Loss_J,Loss_f
1.6499596,3.9131963,0.10675153,0.10876987,3.5,1.5,exploit,5,doing_nothing,2.808090925216675,tensor(-0.0004),tensor(2.8077),1.5174615,3.6175365,0.105897516,0.10882425,3.5,1.5,1.698585033416748,0.0099680815,1.9603044,4.4274497,-0.15892056,0.21364108,3.5579545,1.3157202,2.8501854,0.970502
1.5174615,3.6175365,0.105897516,0.10882425,3.5,1.5,explore,0,walking_right,2.547518014907837,tensor(-0.0005),tensor(2.5470),1.3915884,3.3366597,0.10610931,0.108878665,3.6,1.5,1.393198013305664,0.009917225,1.802237,4.018811,0.25918785,0.053925663,3.6232133,1.5370334,1.9118899,0.6623262
1.3915884,3.3366597,0.10610931,0.108878665,3.6,1.5,exploit,5,doing_nothing,2.5565741062164307,tensor(-0.0006),tensor(2.5560),1.272009,3.0698266,0.10526044,0.108933106,3.6,1.5,1.1043179035186768,0.009881218,1.9030468,4.1934814,0.01898592,-0.057276256,3.6622214,1.4851892,1.1967181,1.6999686
1.272009,3.0698266,0.10526044,0.108933106,3.6,1.5,explore,9,going_to_resource_1,2.3202404975891113,tensor(-0.0006),tensor(2.3196),2.1612017,4.8225684,0.10547117,0.108987585,3.5,1.5,3.0522584915161133,0.009964382,1.907671,4.3189564,0.17272568,-0.091722295,3.4619918,1.5516646,9.252577,36.682438
2.1612017,4.8225684,0.10547117,0.108987585,3.5,1.5,exploit,5,doing_nothing,4.155279159545898,tensor(-0.0005),tensor(4.1547),2.0031416,4.48144,0.1046274,0.10904208,3.5,1.5,2.6767215728759766,0.009799031,2.7143002,5.3504415,0.08700484,0.16346897,3.7911174,1.376607,7.108341,1.3641579
2.0031416,4.48144,0.1046274,0.10904208,3.5,1.5,explore,0,walking_right,3.8320112228393555,tensor(-0.0006),tensor(3.8314),1.8529845,4.157368,0.10483666,0.1090966,3.6,1.5,2.3200905323028564,0.009898464,2.7752695,5.6200533,0.19622622,0.03431257,3.3833797,1.5909916,5.331242,3.0592058
1.8529845,4.157368,0.10483666,0.1090966,3.6,1.5,exploit,5,doing_nothing,3.820760488510132,tensor(-0.0007),tensor(3.8201),1.7103354,3.8494997,0.10399796,0.10915115,3.6,1.5,1.9814704656600952,0.009910149,2.481842,5.3569508,-0.073832706,-0.073144644,3.6387634,1.4194994,3.8846824,2.9404697
1.7103354,3.8494997,0.10399796,0.10915115,3.6,1.5,explore,2,walking_up,3.2590396404266357,tensor(-0.0006),tensor(3.2585),1.5748186,3.5570247,0.10420596,0.10920572,3.6,1.6,1.6600428819656372,0.009920133,2.1311553,4.911276,-0.07960105,0.13685828,3.5290892,1.7853264,2.7199135,2.2174306
1.5748186,3.5570247,0.10420596,0.10920572,3.6,1.6,explore,2,walking_up,2.97648024559021,tensor(-0.0006),tensor(2.9759),1.4460777,3.2791734,0.10441437,0.10926033,3.6,1.7,1.3550903797149658,0.009862852,2.2191358,4.713308,0.26985994,0.12166274,3.5935616,1.4644128,1.8073936,2.7374294
1.4460777,3.2791734,0.10441437,0.10926033,3.6,1.7,explore,0,walking_right,2.7034146785736084,tensor(-0.0005),tensor(2.7029),1.3237739,3.0152147,0.104623206,0.109314956,3.6999998,1.7,1.0660630464553833,0.009957535,2.1561031,4.385255,-0.01657442,0.20549914,3.648058,1.7023097,1.1142656,2.5964255
1.3237739,3.0152147,0.104623206,0.109314956,3.6999998,1.7,explore,3,walking_down,2.475083827972412,tensor(-0.0005),tensor(2.4746),1.2075852,2.764454,0.104832456,0.10936961,3.6999998,1.6,0.792768120765686,0.009956769,1.8942598,3.9390144,0.016149454,0.46622488,3.6093194,1.7652323,0.61206144,2.0218494
1.2075852,2.764454,0.104832456,0.10936961,3.6999998,1.6,exploit,5,doing_nothing,2.433633804321289,tensor(-0.0006),tensor(2.4331),1.097206,2.5262313,0.103993796,0.1094243,3.6999998,1.6,0.5360674858093262,0.009918468,1.9344742,3.9660711,-0.05013646,0.032577135,3.842488,1.6406302,0.27646336,2.825772
1.097206,2.5262313,0.103993796,0.1094243,3.6999998,1.6,exploit,5,doing_nothing,2.160964012145996,tensor(-0.0005),tensor(2.1604),0.9923457,2.2999196,0.10316185,0.10947901,3.6999998,1.6,0.30167922377586365,0.0099436715,1.5865626,3.5449407,0.06794676,-0.109355144,3.6678073,1.4361567,0.08484928,1.9801807
0.9923457,2.2999196,0.10316185,0.10947901,3.6999998,1.6,exploit,5,doing_nothing,1.8918110132217407,tensor(-0.0005),tensor(1.8913),0.8927284,2.0849237,0.102336556,0.10953375,3.6999998,1.6,0.14042522013187408,0.009925623,1.4676614,3.0992565,-0.06931626,0.12897879,3.7507138,1.5072149,0.016869979,1.4004427
0.8927284,2.0849237,0.102336556,0.10953375,3.6999998,1.6,exploit,5,doing_nothing,1.6300982236862183,tensor(-0.0005),tensor(1.6296),0.79809195,1.8806776,0.10151786,0.10958852,3.6999998,1.6,0.23665311932563782,0.0099444,1.4283004,3.3474996,0.106691286,0.19625658,3.6526864,1.5003586,0.051203754,2.5684347
0.79809195,1.8806776,0.10151786,0.10958852,3.6999998,1.6,exploit,5,doing_nothing,1.3764888048171997,tensor(-0.0004),tensor(1.3760),0.70818734,1.6866437,0.10070572,0.10964331,3.6999998,1.6,0.42935624718666077,0.009892335,1.4424803,2.857899,-0.01623001,0.09413992,3.5469236,1.6382384,0.17577653,1.9498339
0.70818734,1.6866437,0.10070572,0.10964331,3.6999998,1.6,exploit,5,doing_nothing,1.130776047706604,tensor(-0.0004),tensor(1.1304),0.622778,1.5023116,0.1,0.10969813,3.6999998,1.6,0.6252920627593994,0.009954022,1.1758959,2.8000276,0.0742272,0.10591578,3.574494,1.6409715,0.37842894,2.0081103
0.622778,1.5023116,0.1,0.10969813,3.6999998,1.6,exploit,5,doing_nothing,0.8949269652366638,tensor(-0.0004),tensor(0.8945),0.5416391,1.327196,0.1,0.10975298,3.6999998,1.6,0.8147146105766296,0.009970601,1.1824324,2.520956,0.019374885,0.0965285,3.6823895,1.5823686,0.6469013,1.8428471
0.5416391,1.327196,0.1,0.10975298,3.6999998,1.6,explore,9,going_to_resource_1,0.6682815551757812,tensor(-0.0004),tensor(0.6679),1.3785647,2.9752457,0.10044821,0.10987576,3.5,1.5,1.0466209650039673,0.009989752,1.1265326,2.4765375,-0.034271963,0.19688827,3.3808384,1.3835465,1.0735574,36.571175
1.3785647,2.9752457,0.10044821,0.10987576,3.5,1.5,exploit,5,doing_nothing,2.455209493637085,tensor(-0.0004),tensor(2.4548),1.2596365,2.7264833,0.1,0.1099307,3.5,1.5,0.7721328735351562,0.009974554,1.9188278,3.6564052,-0.016306415,0.3037185,3.5928328,1.7155449,0.580504,1.4053637
1.2596365,2.7264833,0.1,0.1099307,3.5,1.5,exploit,5,doing_nothing,2.1963706016540527,tensor(-0.0004),tensor(2.1960),1.1466547,2.4901593,0.1,0.109985664,3.5,1.5,0.512604832649231,0.0099134995,1.9979143,3.9111533,0.023915239,-0.032051705,3.5742989,1.3549917,0.2522861,2.796257
1.1466547,2.4901593,0.1,0.109985664,3.5,1.5,exploit,5,doing_nothing,1.9430525302886963,tensor(-0.0004),tensor(1.9427),1.039322,2.2656512,0.1,0.11004066,3.5,1.5,0.2704011797904968,0.009986245,1.808846,3.4353075,-0.051837005,0.047812484,3.5426245,1.4995263,0.067604735,1.9887645
1.039322,2.2656512,0.1,0.11004066,3.5,1.5,exploit,5,doing_nothing,1.699125051498413,tensor(-0.0004),tensor(1.6988),0.93735594,2.0523686,0.1,0.11009568,3.5,1.5,0.08755999803543091,0.009955815,1.8055253,3.5150495,0.17769785,0.19424388,3.4016304,1.412142,0.0059766397,2.9237916
0.93735594,2.0523686,0.1,0.11009568,3.5,1.5,exploit,5,doing_nothing,1.4596492052078247,tensor(-0.0004),tensor(1.4593),0.84048814,1.8497502,0.1,0.110150725,3.5,1.5,0.22140245139598846,0.009918693,1.6950704,3.14615,0.09985441,-0.08618292,3.5686245,1.5064888,0.044668563,2.4542623
0.84048814,1.8497502,0.1,0.110150725,3.5,1.5,exploit,5,doing_nothing,1.2274953126907349,tensor(-0.0003),tensor(1.2272),0.74846375,1.6572627,0.1,0.1102058,3.5,1.5,0.4263089895248413,0.009963324,1.4863923,3.0990534,0.19301286,0.13372694,3.3910484,1.5238316,0.17305303,2.6450913
0.74846375,1.6572627,0.1,0.1102058,3.5,1.5,exploit,5,doing_nothing,1.0063852071762085,tensor(-0.0003),tensor(1.0061),0.66104054,1.4743996,0.1,0.110260904,3.5,1.5,0.6262182593345642,0.009953131,1.3651359,2.578112,0.12405495,-0.030230135,3.4959636,1.4222564,0.37931737,1.740347
0.66104054,1.4743996,0.1,0.110260904,3.5,1.5,exploit,5,doing_nothing,0.7932624220848083,tensor(-0.0003),tensor(0.7929),0.5779885,1.3006796,0.1,0.11031603,3.5,1.5,0.8173999786376953,0.009944349,1.3209491,2.491837,0.20570898,0.08839537,3.575997,1.6639853,0.6514455,2.015338
0.5779885,1.3006796,0.1,0.11031603,3.5,1.5,exploit,5,doing_nothing,0.5871440172195435,tensor(-0.0003),tensor(0.5868),0.49908906,1.1356456,0.1,0.11037119,3.5,1.5,0.9995099902153015,0.009960021,0.9428991,2.1808028,-0.017011859,0.005044453,3.503443,1.720654,0.9787525,1.3626199
0.49908906,1.1356456,0.1,0.11037119,3.5,1.5,exploit,5,doing_nothing,0.38662517070770264,tensor(-0.0003),tensor(0.3863),0.4241346,0.97886336,0.1,0.110426374,3.5,1.5,1.172749400138855,0.009969882,0.796008,1.8444695,0.03491202,0.17192811,3.4600716,1.6972996,1.3516076,0.9360007
0.4241346,0.97886336,0.1,0.110426374,3.5,1.5,exploit,2,walking_up,0.1926625669002533,tensor(-0.0003),tensor(0.1924),0.35292786,0.8299202,0.100200005,0.11048159,3.5,1.6,1.337456226348877,0.009948325,0.96282655,1.8442262,-0.0005152598,-0.012087189,3.5924234,1.579198,1.7614561,1.4349347
0.35292786,0.8299202,0.100200005,0.11048159,3.5,1.6,exploit,1,walking_left,0.24725358188152313,tensor(-0.0003),tensor(0.2469),0.28528148,0.68842417,0.1004004,0.11053683,3.4,1.6,1.4940059185028076,0.009993289,0.9002402,1.8803781,0.13469604,-0.02359584,3.3147686,1.6260121,2.201644,1.826037
0.28528148,0.68842417,0.1004004,0.11053683,3.4,1.6,explore,8,going_to_resource_0,0.20810657739639282,tensor(-0.0003),tensor(0.2079),0.18028192,0.37709582,0.10860687,0.11272947,0.5,4.25,1.8184486627578735,0.009950144,0.8799177,1.6991532,0.34486026,0.09982235,3.4693604,1.6427369,3.2685325,1790.823
0.18028192,0.37709582,0.10860687,0.11272947,0.5,4.25,exploit,9,going_to_resource_1,1.1509180068969727,tensor(-0.0002),tensor(1.1507),0.15426251,0.31068575,0.11781655,0.11504684,3.5,1.5,1.8894587755203247,0.009968938,0.58048046,0.8183348,0.14356616,-0.018392257,0.9097937,3.8877358,3.5318053,1286.829
0.15426251,0.31068575,0.11781655,0.11504684,3.5,1.5,explore,0,walking_right,0.7825247049331665,tensor(-0.0002),tensor(0.7823),0.096549384,0.19515148,0.118052185,0.11510436,3.6,1.5,2.0185890197753906,0.009989387,0.8099326,1.314911,0.010401353,0.06337564,3.4713395,1.5434043,4.033679,1.795479
0.096549384,0.19515148,0.118052185,0.11510436,3.6,1.5,exploit,9,going_to_resource_1,0.6602150201797485,tensor(-0.0002),tensor(0.6600),1.0430701,2.0880928,0.118288524,0.115161926,3.5,1.5,0.10303093492984772,0.009971796,0.67909205,1.4401454,0.18243735,0.08945438,3.4344738,1.8149962,0.008639218,66.060814
1.0430701,2.0880928,0.118288524,0.115161926,3.5,1.5,exploit,5,doing_nothing,1.4184755086898804,tensor(-0.0003),tensor(1.4182),0.9409166,1.8836882,0.11734222,0.1152195,3.5,1.5,0.1342359036207199,0.009946691,1.5492398,3.1652308,0.059606772,0.3085201,3.574661,1.6355319,0.01533938,2.07705
0.9409166,1.8836882,0.11734222,0.1152195,3.5,1.5,explore,3,walking_down,1.1544437408447266,tensor(-0.0003),tensor(1.1542),0.84387076,1.6895038,0.117576905,0.11527711,3.5,1.4,0.3489759862422943,0.009981981,1.6750915,3.1378648,0.0083017945,0.25489372,3.4074023,1.759155,0.114852466,2.9576783
0.84387076,1.6895038,0.117576905,0.11527711,3.5,1.4,explore,8,going_to_resource_0,0.8916693329811096,tensor(-0.0002),tensor(0.8915),0.23291072,0.46604404,0.1277214,0.117686994,0.5,4.25,1.7153561115264893,0.009961339,1.3994193,2.6390812,-0.051411144,0.1385667,3.3366158,1.655462,2.9076793,2089.3376
0.23291072,0.46604404,0.1277214,0.117686994,0.5,4.25,exploit,9,going_to_resource_1,1.3079700469970703,tensor(-0.0001),tensor(1.3078),0.1611411,0.32231125,0.13855197,0.12010628,3.5,1.5,1.8759859800338745,0.010005407,0.55998397,0.81417453,-0.00070910156,0.025058337,1.0946872,3.6374347,3.4814918,1078.359
0.1611411,0.32231125,0.13855197,0.12010628,3.5,1.5,exploit,7,consuming_resource_1,0.9091310501098633,tensor(-0.0001),tensor(0.9090),0.10308404,0.43842682,0.13744354,0.12016633,3.5,1.5,1.8011021614074707,0.009972273,0.715409,1.4476528,-0.06699245,0.15544336,3.4148817,1.7345217,3.2081423,1.498763
0.10308404,0.43842682,0.13744354,0.12016633,3.5,1.5,exploit,7,consuming_resource_1,0.8738643527030945,tensor(-9.7403e-05),tensor(0.8738),0.04792984,0.56034815,0.136344,0.12022641,3.5,1.5,1.7262778282165527,0.009966676,0.6155477,1.3635429,0.03592419,0.20945756,3.3904629,1.6553404,2.945439,1.0214872
0.04792984,0.56034815,0.136344,0.12022641,3.5,1.5,exploit,7,consuming_resource_1,0.8435487747192383,tensor(-8.3595e-05),tensor(0.8435),-0.0044666566,0.6883656,0.13525325,0.120286524,3.5,1.5,1.6523734331130981,0.00998729,0.36390674,1.4704633,0.06709707,0.1629694,3.4915555,1.6137143,2.697035,0.7668451
-0.0044666566,0.6883656,0.13525325,0.120286524,3.5,1.5,exploit,1,walking_left,0.8218712210655212,tensor(-7.0692e-05),tensor(0.8218),-0.054243326,0.5539473,0.13552375,0.120346665,3.4,1.5,1.7898316383361816,0.009966584,0.38385254,1.4267825,-0.030694276,0.24368826,3.256349,1.6854997,3.167762,1.0516565
-0.054243326,0.5539473,0.13552375,0.120346665,3.4,1.5,exploit,9,going_to_resource_1,0.7649155855178833,tensor(-0.0001),tensor(0.7648),0.8996316,2.42939,0.13579507,0.12040685,3.5,1.5,0.4420967698097229,0.009992097,0.28389493,1.2500418,-0.06748335,0.28655657,3.3410947,1.9340712,0.18654458,205.25903
0.8996316,2.42939,0.13579507,0.12040685,3.5,1.5,exploit,5,doing_nothing,1.226295828819275,tensor(-6.3772e-05),tensor(1.2262),0.80465007,2.2079206,0.13470872,0.12046705,3.5,1.5,0.287041038274765,0.009984748,1.185371,3.1049895,0.16964068,0.2906224,3.4313526,1.8263348,0.07682989,1.0910611
0.80465007,2.2079206,0.13470872,0.12046705,3.5,1.5,exploit,5,doing_nothing,0.978726327419281,tensor(-6.0799e-05),tensor(0.9787),0.7144176,1.9975245,0.13363105,0.12052728,3.5,1.5,0.2873385548591614,0.009968563,0.9961014,2.504038,0.06289264,0.10088032,3.490385,1.6138731,0.076956026,0.35435125
0.7144176,1.9975245,0.13363105,0.12052728,3.5,1.5,exploit,5,doing_nothing,0.7465052604675293,tensor(-5.8204e-05),tensor(0.7464),0.6286967,1.7976483,0.132562,0.12058754,3.5,1.5,0.42404288053512573,0.009942594,0.8339308,2.3087864,0.046698652,0.27043778,3.4233565,1.6677833,0.17142066,0.36723623
0.6286967,1.7976483,0.132562,0.12058754,3.5,1.5,exploit,5,doing_nothing,0.5361853241920471,tensor(-5.5663e-05),tensor(0.5361),0.54726183,1.6077659,0.1315015,0.12064783,3.5,1.5,0.5998494625091553,0.009939903,0.7464821,2.341196,0.075922966,0.20508629,3.5899096,1.7441118,0.3479985,0.6555016
0.54726183,1.6077659,0.1315015,0.12064783,3.5,1.5,exploit,5,doing_nothing,0.3562471866607666,tensor(-5.3129e-05),tensor(0.3562),0.46989873,1.4273776,0.13044949,0.12070816,3.5,1.5,0.7809633612632751,0.009974086,0.636937,1.7576373,0.14438084,0.047096014,3.476225,1.5528429,0.5944865,0.1459437
0.46989873,1.4273776,0.13044949,0.12070816,3.5,1.5,explore,0,walking_right,0.2772355079650879,tensor(-7.3007e-05),tensor(0.2772),0.3964038,1.2560087,0.1307104,0.12076852,3.6,1.5,0.9585673809051514,0.009946155,0.7846205,2.2599483,0.0741757,0.09964364,3.3059032,1.7426171,0.89971393,1.3076051
0.3964038,1.2560087,0.1307104,0.12076852,3.6,1.5,exploit,1,walking_left,0.29105010628700256,tensor(-0.0001),tensor(0.2909),0.3265836,1.0932083,0.13097182,0.120828904,3.5,1.5,1.1299383640289307,0.009991911,0.78021574,2.032316,0.3487473,0.23764056,3.4452133,1.7614155,1.2542473,1.220116
0.3265836,1.0932083,0.13097182,0.120828904,3.5,1.5,exploit,1,walking_left,0.4029527008533478,tensor(-4.6215e-05),tensor(0.4029),0.2602544,0.9385479,0.13123377,0.12088932,3.4,1.5,1.2941808700561523,0.009965,0.84403324,1.9713898,0.048148885,0.13903755,3.2388113,1.7948387,1.6491793,1.5277044
0.2602544,0.9385479,0.13123377,0.12088932,3.4,1.5,exploit,9,going_to_resource_1,0.28393280506134033,tensor(-0.0001),tensor(0.2838),1.1987911,2.7952332,0.1314965,0.120949775,3.5,1.5,0.8203132748603821,0.009985244,0.9682754,2.1796105,0.11380514,0.27054703,3.0982032,1.7876654,0.6562664,69.90132
1.1987911,2.7952332,0.1314965,0.120949775,3.5,1.5,exploit,5,doing_nothing,1.5225660800933838,tensor(-4.2269e-05),tensor(1.5225),1.0888516,2.5554717,0.13044453,0.12101025,3.5,1.5,0.5634211301803589,0.009988533,1.2057259,2.7205405,0.2550774,0.20622899,3.4382265,1.4701867,0.30634233,0.06840773
1.0888516,2.5554717,0.13044453,0.12101025,3.5,1.5,explore,3,walking_down,1.288979411125183,tensor(-7.6503e-05),tensor(1.2889),0.984409,2.327698,0.13070542,0.12107076,3.5,1.4,0.32958921790122986,0.009947098,1.4032389,3.3022528,0.07717685,0.06887876,3.449127,1.7114006,0.10215169,1.2303232
0.984409,2.327698,0.13070542,0.12107076,3.5,1.4,exploit,5,doing_nothing,1.4823501110076904,tensor(-0.0002),tensor(1.4822),0.8851885,2.111313,0.12965977,0.12113129,3.5,1.4,0.16301007568836212,0.009987368,1.1758382,2.5105448,0.25568208,0.11492734,3.61135,1.4331625,0.023429478,0.27328187
0.8851885,2.111313,0.12965977,0.12113129,3.5,1.4,explore,3,walking_down,0.8336410522460938,tensor(-8.5665e-05),tensor(0.8336),0.7909291,1.9057474,0.1299191,0.12119186,3.5,1.3,0.23150420188903809,0.0099393185,1.3960677,2.8450074,0.2852522,-0.027268492,3.422299,1.6100628,0.04900438,1.3967475
0.7909291,1.9057474,0.1299191,0.12119186,3.5,1.3,exploit,5,doing_nothing,1.033552885055542,tensor(-0.0002),tensor(1.0334),0.70138264,1.7104601,0.12887974,0.121252455,3.5,1.3,0.4171399176120758,0.009966603,0.8903094,2.3904176,0.14152835,0.14586508,3.4884834,1.4970273,0.16575827,0.5377537
0.70138264,1.7104601,0.12887974,0.121252455,3.5,1.3,exploit,5,doing_nothing,0.8205364346504211,tensor(-0.0002),tensor(0.8204),0.6163135,1.524937,0.1278487,0.12131308,3.5,1.3,0.6114737391471863,0.009938601,1.0323398,2.2649,0.19039324,0.22007233,3.3784451,1.572809,0.3617701,0.8234886
0.6163135,1.524937,0.1278487,0.12131308,3.5,1.3,explore,1,walking_left,0.2506198585033417,tensor(-0.0001),tensor(0.2505),0.53549784,1.3486902,0.1281044,0.121373735,3.4,1.3,0.800603985786438,0.009963009,0.7806179,2.0247636,0.23953748,0.16287586,3.5225213,1.4820763,0.6249525,0.5794621
0.53549784,1.3486902,0.1281044,0.121373735,3.4,1.3,exploit,1,walking_left,0.3943713307380676,tensor(-0.0002),tensor(0.3942),0.45872295,1.1812557,0.12836061,0.12143442,3.3000002,1.3,0.9819995164871216,0.0099939415,0.97307223,2.1591985,0.07683462,0.16382053,3.3761456,1.3527331,0.9445625,1.2339578
0.45872295,1.1812557,0.12836061,0.12143442,3.3000002,1.3,exploit,9,going_to_resource_1,0.1919316202402115,tensor(-0.0002),tensor(0.1918),1.2663516,2.7617228,0.12908879,0.12160628,3.5,1.5,0.8075672388076782,0.010008988,0.98517394,2.1528752,0.13148099,0.18669322,3.1900878,1.5320501,0.6357383,55.107105
1.2663516,2.7617228,0.12908879,0.12160628,3.5,1.5,exploit,5,doing_nothing,1.542576789855957,tensor(-8.5591e-05),tensor(1.5425),1.153034,2.5236366,0.12805608,0.12166709,3.5,1.5,0.5464564561843872,0.009974577,1.3205519,3.0535398,0.16366307,0.09510372,3.455549,1.6480837,0.28767,0.33473775
1.153034,2.5236366,0.12805608,0.12166709,3.5,1.5,explore,3,walking_down,1.3065185546875,tensor(-0.0001),tensor(1.3064),1.0453823,2.2974548,0.12831219,0.12172792,3.5,1.4,0.30255401134490967,0.009942597,1.5658249,3.5471232,0.17972289,0.27933678,3.4556813,1.6631973,0.08544538,1.9312522
1.0453823,2.2974548,0.12831219,0.12172792,3.5,1.4,exploit,5,doing_nothing,1.591508150100708,tensor(-0.0002),tensor(1.5913),0.94311315,2.082582,0.12728569,0.121788785,3.5,1.4,0.10514704138040543,0.0099377865,1.15603,2.494274,0.06483892,0.23516479,3.6318572,1.4470409,0.0090593295,0.2511767
0.94311315,2.082582,0.12728569,0.121788785,3.5,1.4,exploit,5,doing_nothing,1.373884677886963,tensor(-0.0002),tensor(1.3736),0.8459575,1.8784529,0.1262674,0.12184968,3.5,1.4,0.19875305891036987,0.009934941,1.3178976,2.579915,0.13440734,0.07399016,3.4480798,1.4402925,0.03561394,0.7214526
0.8459575,1.8784529,0.1262674,0.12184968,3.5,1.4,explore,8,going_to_resource_0,0.690159022808075,tensor(-0.0001),tensor(0.6900),0.23317432,0.48991138,0.1371617,0.124396965,0.5,4.25,1.69392728805542,0.009988186,1.372586,2.8882923,0.16050526,0.17816615,3.1577704,1.5568941,2.8353517,2137.049
0.23317432,0.48991138,0.1371617,0.124396965,0.5,4.25,exploit,9,going_to_resource_1,1.7843172550201416,tensor(-6.0737e-05),tensor(1.7843),0.16117555,0.32543072,0.14879279,0.12695418,3.5,1.5,1.8731813430786133,0.009923668,0.495966,0.52205414,0.2095979,0.13553569,1.2940903,3.5169144,3.4713857,908.84973
0.16117555,0.32543072,0.14879279,0.12695418,3.5,1.5,explore,2,walking_up,1.1362742185592651,tensor(-8.1965e-05),tensor(1.1362),0.10311677,0.2091592,0.14909038,0.12701766,3.5,1.6,2.0031251907348633,0.009939706,0.405411,0.7285246,0.20228156,0.17362234,3.3456893,1.8109539,3.972092,0.43443686
0.10311677,0.2091592,0.14909038,0.12701766,3.5,1.6,exploit,9,going_to_resource_1,0.9116729497909546,tensor(-0.0001),tensor(0.9115),1.0493171,2.101417,0.14938886,0.12708119,3.5,1.5,0.11712215840816498,0.009944493,0.42883113,1.0394174,0.3271387,0.10554079,3.2154353,1.8424281,0.011455821,174.31393
1.0493171,2.101417,0.14938886,0.12708119,3.5,1.5,exploit,5,doing_nothing,0.7634034752845764,tensor(-6.5428e-05),tensor(0.7633),0.94685125,1.8963462,0.14819375,0.12714472,3.5,1.5,0.12070168554782867,0.009968914,0.9037497,2.437624,0.27284086,0.09276561,3.520964,1.5307533,0.012255737,0.31294346
0.94685125,1.8963462,0.14819375,0.12714472,3.5,1.5,explore,0,walking_right,0.4748215675354004,tensor(-8.4891e-05),tensor(0.4747),0.8495087,1.7015289,0.14849013,0.12720829,3.6,1.5,0.335756778717041,0.009940928,1.0566106,2.3563275,0.19138849,0.13149741,3.6299772,1.7064414,0.10605429,0.5170278
